baseMean log2FoldChange lfcSE stat pvalue padj Ascl1_motif
Rpl21 877.394237732063 -0.475324454034857 0.196715761965154 -2.41630080521486 0.0156791024806029 0.084045888546818 0
Rpl22 364.953594008535 -0.790998388243931 0.159607859051489 -4.95588621352759 7.20013461772306e-07 1.6876819394447e-05 0
Rpl22l1 445.025258742046 -0.836081891152507 0.349743347241005 -2.39055838444975 0.0168227741618062 0.0884092534912676 0
Rpl23 1595.83803341639 -0.269135855694773 0.183478140202202 -1.46685515450599 0.142415462132346 0.425194559175746 0
Rpl23a 5751.07134933087 -0.479591731524408 0.135637218488636 -3.53584168761606 0.000406478205460915 0.00418314703994653 0
Rpl24 2524.05787694687 -0.80300637599448 0.143141770012689 -5.60986758738064 2.02481479323726e-08 7.01987121092676e-07 0
Rpl26 4770.78336886253 -0.756493789904836 0.18265197006889 -4.14172258650981 3.44707120129204e-05 0.00050612552678552 0
Rpl27 1951.91888200985 -0.903496099025406 0.177289929775082 -5.09615013199917 3.46630270631935e-07 8.90302762710417e-06 0
Rpl27a 2211.09670460068 -0.666353328472412 0.200048283948147 -3.3309624822632 0.000865462660224753 0.00804412694794016 0
Rpl28 4174.6746804704 -0.22805132116481 0.129806379194061 -1.75685757957915 0.0789420877366394 0.282493703289905 0
Rpl29 1103.71020923481 -0.243566541708192 0.104657757896933 -2.32726695662692 0.0199510613040305 0.100839122488997 0
Rpl3 2834.77607340257 -0.385262841784244 0.103042581336753 -3.73887024942793 0.00018484909669922 0.00215531210192262 0
Rpl30 2377.71288035783 -0.373428676937304 0.194069740758926 -1.92419836022339 0.0543297246009893 0.217175988124428 0
Rpl31 1997.89781517008 -0.797490343396405 0.144504466430329 -5.51879373071769 3.41334559231506e-08 1.10757598258821e-06 0
Rpl31-ps12 9.99864169083752 -0.555928652163189 0.541193638958118 -1.0272268780421 0.304313644607922 0.653801086601091 0
Rpl32 5214.71660653151 -0.886830934228392 0.197020059981492 -4.50122152186788 6.75640440732722e-06 0.000118470952665403 0
Rpl34 2861.13076837554 -1.04154320270055 0.201795460171915 -5.16138074569781 2.45135029543594e-07 6.55466627383721e-06 0
Rpl34-ps1 0 NA NA NA NA NA 0
Rpl35 6093.62687373627 -1.1047829004245 0.277585095118309 -3.97997918423405 6.89213028690629e-05 0.000925514638527416 0
Rpl35a 2943.52941197973 -0.98318957020764 0.193399618648349 -5.08372031485406 3.70112817205946e-07 9.42650465721736e-06 0
Rpl36 5097.5776824218 -0.966361692222318 0.168526485793179 -5.73418289519352 9.79835557204641e-09 3.83439511184203e-07 0
Rpl36a 2779.07939952208 -0.560562599764899 0.167548408118874 -3.34567547408259 0.000820824034885126 0.0077316875517382 0
Rpl36al 1416.37035679681 -0.715172257944309 0.175171259924808 -4.08270316860936 4.451486580513e-05 0.000630258612439713 0
Rpl37 1475.51208699186 -0.670144755625696 0.176666049483867 -3.79328545345037 0.000148667085770577 0.00179780701333703 0
Rpl37a 3363.61056705229 -0.638921690348877 0.149367167106066 -4.27752432296703 1.88983314372285e-05 0.000299157961883072 0
Rpl37rt 51.0660201670443 -0.801220795924904 0.213854165933563 -3.7465755807339 0.00017926500848616 0.00210908173855072 0
Rpl38 3488.22015386929 -0.724073927299008 0.147865068955917 -4.89685584575 9.73822217428499e-07 2.21982774462826e-05 0
Rpl39 3161.81131386239 -0.65406809444841 0.162908469815106 -4.01494222609019 5.94603580966496e-05 0.000815277511466543 0
Rpl39l 101.590835495655 -2.34158299830234 0.236413873458213 -9.90459216310004 3.97588880883004e-23 1.00700428219201e-20 0
Rpl3l 0.529985803150983 0 4.69442552897218 0 1 NA 0
Rpl4 3341.49245547648 -0.0885943990105392 0.0859426564253971 -1.03085478964039 0.302608920428144 0.651716364232949 0
Rpl41 10373.6831125685 -1.00514094564558 0.1784910958162 -5.63132262172124 1.78832839387188e-08 6.39450129228383e-07 0
Rpl5 1807.52596377265 -0.755820380030269 0.166508756537893 -4.53922301592748 5.64618946545045e-06 0.000102349812218643 0
Rpl6 3064.17087748181 -0.529682264117526 0.116658153417411 -4.54046501338218 5.61302929199271e-06 0.000102154892384011 0
Rpl7 5728.8813767738 -0.408615702448382 0.134518579803682 -3.03761534685185 0.00238458123528186 0.0185043503857872 0
Rpl7a 5344.65091457018 -0.758685297594403 0.163014359763431 -4.65410101720744 3.25397255452213e-06 6.42201769526684e-05 0
Rpl7l1 147.445117967488 -0.328684077192514 0.128172857512163 -2.56438128611843 0.0103359930540234 0.0604125542734519 0
Rpl8 5265.53518440654 -0.560765413079962 0.116375807538924 -4.8185737649331 1.44588069288185e-06 3.13148222273082e-05 0
Rpl9 4143.04804970144 -0.943580981307989 0.171559997302038 -5.50000580640473 3.79778742800331e-08 1.22361221796941e-06 0
Rplp0 4852.19618258974 -0.526903028852878 0.112261419358683 -4.69353613969006 2.6852252671062e-06 5.42879910986128e-05 0
Rplp1 10448.3766285007 -0.451448132653666 0.157691573576825 -2.862855144468 0.00419842456455964 0.0295607993665288 0
Rplp2 6495.0051046855 -0.55465569025586 0.145276948702154 -3.81791946493185 0.000134581840327974 0.00164713720820197 0
Rplp2-ps1 2.55671227043053 -1.38079170061943 2.75963370301851 -0.500353253081781 0.616826363099236 NA 0
Rpn1 70.5356117062299 0.307341845997683 0.16697534510848 1.84064207681686 0.0656740273614716 0.248471278623194 0
Rpn2 101.610664923133 0.490839454383493 0.146743443767437 3.34488166409252 0.000823176840954569 0.0077458477149884 0
Rpp14 25.3216591651706 -0.360428821795224 0.305902332000718 -1.17824803569781 0.238697737478152 0.570796215663726 0
Rpp21 47.7077616010992 -0.288597987419596 0.218169996586495 -1.32281244870983 0.185897756325044 0.493246455922077 0
Rpp25 53.1106534937405 -0.727456302388647 0.24901972905292 -2.92127979238967 0.0034859661005754 0.0254280311240372 0
Rpp25l 33.3500212222684 -0.241241728431642 0.260307827989777 -0.926755565879936 0.354053460158485 0.699563684696039 0
Rpp30 43.2231213482187 -0.445332797725404 0.236479734339141 -1.88317531297097 0.0596766134637862 0.232435438514653 0
Rpp38 10.3025301510282 -0.61072382209543 0.605754086216109 -1.00820421354541 0.31335643552563 0.660926203822044 0
Rpp40 13.648962507336 -0.867717336207757 0.472206251307042 -1.8375812133066 0.0661241392098695 0.249552939286254 0
Rpph1 50.4760925221929 -1.41065272489556 0.434193834595617 -3.24890086523075 0.0011585184545961 0.0102856584897831 0
Rprd1a 13.4850997237743 -0.142577416069866 0.408544842694848 -0.348988412457725 0.727098008851147 0.92655223402705 0
Rprd1b 15.60060101565 0.118999448726254 0.380423806571572 0.312807575842037 0.754426859342819 0.938823325849893 0
Rprd2 14.6399566376057 0.200818004408468 0.404187361321762 0.496843849228138 0.619299170698429 0.876205101463157 0
Rprl1 0.10709163931169 0 5.26764854491342 0 1 NA 0
Rprl2 0.115473247336871 0 5.26764854489185 0 1 NA 0
Rprl3 18.7439344752892 -1.28008512326595 0.579080962462652 -2.21054603111479 0.0270672895656103 0.12834089769071 0
Rprm 1.36329687859982 0.277600723482271 1.57752467511483 0.175972349505129 0.860315665340226 NA 0
Rprml 0.0509043972398326 0 5.26764854491342 0 1 NA 0
Rps10 4028.36147628769 -0.756211252639257 0.168997932366658 -4.47467754219963 7.65267157145712e-06 0.000132153521569216 0
Rps11 5111.05984867526 -0.798141938824014 0.139968809453628 -5.70228425846859 1.18212478944753e-08 4.49108909590942e-07 0
Rps12 11882.6388053432 -0.96951913327975 0.247415557345522 -3.91858597608635 8.90699587649909e-05 0.00115876304687276 0
Rps13 3352.9394352858 -0.778120653199782 0.16665765286854 -4.66897643046472 3.02704100676722e-06 6.01319387793105e-05 0
Rps14 4184.95719897395 -0.893526338244648 0.183014025492716 -4.88228339789296 1.04864399281475e-06 2.35505810997166e-05 0
Rps15 4635.68661677627 -0.608016914782199 0.164745829349815 -3.69063615863173 0.000223693911081394 0.00253057206109199 0
Rps15a 183.450112643638 -0.861819910036866 0.173455243658676 -4.96854342283678 6.74576954851991e-07 1.60035625043959e-05 0
Rps15a-ps4 7.16614639576043 -0.611215234704585 0.720833009045899 -0.847929030766217 0.396477495724611 0.735669883194343 0
Rps15a-ps6 70.136577551713 -1.02385449924094 0.27213552029296 -3.76229644016606 0.000168360325199275 0.0020014464734902 0
Rps16 4422.21315213384 -0.751844184364799 0.177608514879483 -4.23315393901563 2.30436656648163e-05 0.000356726899035306 0
Rps17 5714.65231963255 -0.798619412071116 0.189535364662549 -4.2135641203054 2.51372181109345e-05 0.000383921532220269 0
Rps18 7193.5510326977 -0.918382666604533 0.149201902472599 -6.15530131576704 7.49348862926325e-10 3.56553910502326e-08 0
Rps19 3572.0979627387 -0.784608961093343 0.155742511956636 -5.03785993455534 4.70765724974861e-07 1.17601147406049e-05 0
Rps19-ps3 4.8302586138052 -0.23527838451221 0.761735926760008 -0.308871324361647 0.757419410794364 0.939112980157873 0
Rps19bp1 71.1970326798345 -0.439072426618667 0.173925580072725 -2.52448447453833 0.0115868122841769 0.0666132121104195 0
Rps2 4575.04287634266 -0.0639673783142827 0.08888635611901 -0.719653511598977 0.471738355948797 0.790972844711499 0
Rps20 5611.08882000672 -0.57712490917772 0.122428746384717 -4.71396568387766 2.42941594738857e-06 4.98905734420922e-05 0
Rps21 4795.94542809299 -1.0125963351854 0.186918377090483 -5.41731824846321 6.04995981032471e-08 1.80864044428002e-06 0
Rps23 5969.17553055527 -0.746666828253025 0.15028889864453 -4.96821012721023 6.75737175278835e-07 1.60035625043959e-05 0
Rps24 4022.55099996955 -1.15682913961295 0.361096801872551 -3.20365379481054 0.00135695543017046 0.0116284958762164 0
Rps25 3054.24500313287 -1.08657713898364 0.196200046229354 -5.53810847584333 3.0575587181608e-08 1.00645560982636e-06 0
Rps26 6436.55775835586 -0.170652061323591 0.23076719046651 -0.739498803875057 0.459604165786433 0.785604713141 0
Rps27 4988.11773896441 -0.876380402706158 0.158008200870453 -5.54642352661608 2.91572065549009e-08 9.6674694315486e-07 0
Rps27a 3583.31116036346 -1.0764430609526 0.167471586399022 -6.42761607564782 1.29620611340954e-10 7.62503699488267e-09 0
Rps27l 1114.80271347513 -1.24098603045022 0.20988561381248 -5.91267790063483 3.36589989860539e-09 1.4208460775687e-07 0
Rps27rt 0 NA NA NA NA NA 0
Rps28 7154.38247068977 -0.404962479316172 0.134582661582678 -3.00902415328881 0.00262088279058677 0.0200479943662501 0
Rps29 6365.65757725394 -0.509702607859756 0.0995474918768048 -5.12019537860924 3.05219272061515e-07 7.92874450899399e-06 0
Rps3 2006.23898710135 -0.872102478937605 0.162456018877737 -5.36823741565367 7.95098449253357e-08 2.32362425009362e-06 0
Rps3a1 3650.26457905988 -0.613003846469776 0.196186870729365 -3.12459159061362 0.00178052081125311 0.0146391242173182 0
Rps4l 736.547741999111 -0.415594722778587 0.0986976938868856 -4.21078453215825 2.54485380374311e-05 0.000387378580676622 0
Rps4x 2845.11191734445 -0.0867989546945911 0.0989564742723994 -0.877142757285975 0.380409103229516 0.723070711537779 0
Rps5 3773.96147437647 -0.632846683708776 0.126996753105598 -4.98317215387833 6.25502523347569e-07 1.49693753487746e-05 0
Rps6 2487.56480376159 -0.7011915495452 0.199051106429263 -3.52267094679217 0.000427221424764448 0.00436215560022647 0
Rps6ka1 102.06647583511 0.311977078334299 0.14331408510321 2.17687660015848 0.0294897757684281 0.136908235975829 0
Rps6ka2 15.3754227245823 0.617042061044458 0.367994260321518 1.67677088361472 0.0935872934167701 0.318724783170924 0
Rps6ka3 4.73261788079746 0.825893429535838 0.737694942819102 1.11955956533969 0.262901494453104 0.602749767770532 0
Rps6ka4 3.72838368352535 0.507624674283115 0.883194826456262 0.574759565021358 0.565453916793844 NA 0
Rps6ka5 2.98276024819303 -0.319528987747612 1.0200946628283 -0.313234643206241 0.75410240030536 NA 0
Rps6ka6 44.2159793969987 0.067357735487765 0.211229615679541 0.318883956073443 0.749814510902017 0.936056199261997 0
Rps6kb1 14.4505906895765 0.362554612106779 0.402962258281359 0.899723496818487 0.368267415838419 0.712921931553017 0
Rps6kb2 8.64448860550936 0.24438752785567 0.566271092542123 0.431573377264513 0.666051511319248 0.900156425506696 0
Rps6kc1 10.773842055144 0.408615608763113 0.479493438994325 0.852181855960597 0.394113165393841 0.734871951341726 0
Rps6kl1 6.19449945252337 -0.139935488292068 0.706724600865176 -0.19800568442185 0.843040616259967 0.960657282342938 0
Rps7 2742.48411789001 -0.79884255441503 0.145912531087862 -5.47480431227668 4.37995351120409e-08 1.37711779707445e-06 0
Rps8 5118.83263678938 -0.795698664112993 0.141101295201456 -5.63920170241486 1.70840326064343e-08 6.13276414588455e-07 0
Rps9 5206.64690225696 -0.657820136012424 0.143764287596267 -4.57568529021464 4.74663639445679e-06 8.79671354566199e-05 0
Rpsa 3014.54298520599 -0.434381438811391 0.208894560129831 -2.07942915574928 0.0375779230272034 0.165764635782313 0
Rptn 0 NA NA NA NA NA 0
Rptor 15.1644103473052 0.27804017007863 0.397049575517902 0.700265627323644 0.483761433516288 0.79735512145141 0
Rptoros 0 NA NA NA NA NA 0
Rpusd1 12.2200139332211 -0.142571484938423 0.446856396839403 -0.319054367234811 0.749685286286411 0.936056199261997 0
Rpusd2 5.50828137978241 0.118855528407743 0.721503964235049 0.164733021992132 0.869154124257032 0.96905689716014 0
Rpusd3 13.3062142655582 -0.522237214955203 0.45108252983119 -1.15774205476466 0.246969316395122 0.582065944558179 0
Rpusd4 31.4167841644764 -0.250412587849332 0.25148840459348 -0.995722201403732 0.319385139858762 0.66823169004869 0
Rqcd1 96.709335297329 0.00821696547605986 0.141316697068125 0.0581457509730694 0.953632532007807 0.988376824536341 0
Rrad 2.71145824339872 1.03837009326442 1.05186419958611 0.987171246699903 0.323558695023665 NA 0
Rraga 57.750551660167 -0.00280663326862393 0.183545369680324 -0.015291223491566 0.987799844305296 0.997426243673941 0
Rragb 21.0044714431468 -0.542313866887402 0.334918912504967 -1.61923930431775 0.105395784294503 0.34907328775782 0
Rragc 20.5872272041954 0.400346164281592 0.326607686935178 1.22577079565506 0.220284940128815 0.546844019628243 0
Rragd 16.6189279053889 0.547324929498325 0.348633045711537 1.56991695489242 0.116434432570306 0.370826615710059 0
Rras 29.0350787639493 1.01734172946411 0.262118198693103 3.88123272072094 0.000103928329703644 0.00131431138729241 1
Rras2 44.9758009091838 0.458274081236163 0.199025370437577 2.30259127380897 0.0213018505945084 0.106778600176321 0
Rrbp1 68.0347958650444 0.587731379795266 0.181735851832441 3.23398698643759 0.00122075017915542 0.0107026924360953 0
Rreb1 9.10654802270382 0.753420432145202 0.556053856907031 1.35494147336014 0.175436204636061 0.47713580935995 0
Rrh 0 NA NA NA NA NA 0
Rrm1 117.114517388521 0.132569291733337 0.131074941958027 1.01140072811009 0.311824672833901 0.659755397200592 0
Rrm2 221.991888358199 -0.327898072373794 0.101332084280216 -3.2358761265292 0.0012126999867394 0.0106587398659203 0
Rrm2b 1.86860793122166 0.0915383858828317 1.30665586252828 0.0700554664069786 0.944149512228884 NA 0
Rrn3 122.26803542273 -0.407808785643873 0.140140997489988 -2.90998917481665 0.00361441274814579 0.0261557265377725 0
Rrnad1 4.49104182981042 0.00255539869107718 0.807186727432604 0.00316580860937229 0.997474054407442 0.998860602124511 0
Rrp1 160.593010893998 0.147005458597183 0.140288847514744 1.04787701375716 0.29469527397025 0.642988801786797 0
Rrp12 52.378114070938 -0.0331275184416449 0.197491189639397 -0.167741753453068 0.866786447046918 0.967935214947101 0
Rrp15 162.454943047429 -0.139471074964561 0.148703198329933 -0.937915771354907 0.348287697490128 0.693480075662044 0
Rrp1b 51.7587783179996 -0.111497805658272 0.206232980368713 -0.540640034677921 0.588755717772242 0.861543032361949 0
Rrp36 42.891776769904 -0.175662181496347 0.217611342496237 -0.807228977503252 0.41953457372704 0.752126669925904 0
Rrp7a 97.3725499288014 0.0145298098154725 0.159021002919479 0.0913703822056117 0.927198294860606 0.982332555604966 0
Rrp8 29.9121807749943 0.161525933527469 0.260510281955696 0.620036692275119 0.535233630195839 0.830722713569854 0
Rrp9 156.339868728224 -0.713004195684714 0.126710734261168 -5.62702283939983 1.83346459517868e-08 6.5032347755068e-07 0
Rrs1 78.9752322428651 0.0481251548581405 0.163642318263292 0.294087466914944 0.768691067603056 0.941300719098129 0
Rs1 0 NA NA NA NA NA 0
Rsad1 1.38619283528807 -0.644464479171311 1.60472734384162 -0.401603725171468 0.687975687883291 NA 0
Rsad2 0 NA NA NA NA NA 0
Rsbn1 3.26677979179578 -0.31952101050447 0.984191344858244 -0.324653343248504 0.745443450047404 NA 0
Rsbn1l 7.64565563453773 -0.318590214476368 0.622615077866631 -0.511696914838628 0.608863145666541 0.871444476090856 0
Rsc1a1 4.77354745108002 0.650191275136945 1.01869122361095 0.63826138879671 0.523303541693708 0.822582399257277 0
Rsf1 7.85028533422145 0.242846151429543 0.582716223885445 0.416748567270514 0.676862326088364 0.905793582100728 0
Rsf1os1 0 NA NA NA NA NA 0
Rsg1 1.26567745532311 0.265435962369225 1.61475633730988 0.164381434050558 0.869430878242114 NA 0
Rsl1 1.3340544152045 0.412752451973737 1.68498312970164 0.244959397336413 0.806487869907192 NA 0
Rsl1d1 344.248533825522 -0.602608288803715 0.136234335726032 -4.42332166551291 9.71948643892563e-06 0.000165032173836357 0
Rsl24d1 225.838958740299 -0.508705906015839 0.123304813663227 -4.12559648648617 3.69775112288114e-05 0.00053688048946545 0
Rslcan18 0.597611407000427 0.642312263806336 3.53473095230704 0.181714612080196 0.855806698110814 NA 0
Rsph1 11.6594825045347 -0.463168852040816 0.594211833583548 -0.77946756672205 0.435704335825391 0.765020630474854 0
Rsph14 0 NA NA NA NA NA 0
Rsph3a 1.73455692398919 0.528151783614135 1.39351519198688 0.379006835843027 0.704682787624178 NA 0
Rsph3b 5.36391469625001 0.478353237575363 0.702470758319115 0.680958220552804 0.495897926965072 0.80290004947145 0
Rsph4a 0.641364038712569 -0.319612887438834 2.91377993257771 -0.109690125827754 0.912655131608349 NA 0
Rsph6a 0 NA NA NA NA NA 0
Rsph9 0.220856272828606 0 5.26764854487419 0 1 NA 0
Rspo1 2.70173769563725 0.417716932120866 1.02527653274161 0.407418797545169 0.683700423174791 NA 0
Rspo2 0 NA NA NA NA NA 0
Rspo3 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Rspo4 0 NA NA NA NA NA 0
Rspry1 10.347577356992 0.00135184016331824 0.504784944614174 0.0026780516688181 0.997863226474561 0.998860602124511 0
Rsrc1 12.1791130246839 0.32187129230163 0.44343960584508 0.72585147573417 0.467929826389734 0.78864771848828 0
Rsrc2 50.9376388895408 -0.0416637412418119 0.227266914683869 -0.183325150076362 0.85454290188159 0.963601058197714 0
Rsrp1 13.7670926999963 0.152855153780136 0.416033417783533 0.367410758958956 0.713312647455315 0.921253025118339 0
Rsu1 49.6305498475194 0.775867330651434 0.196045313109526 3.95759183601586 7.57091832539673e-05 0.00100482726769967 0
Rtbdn 0 NA NA NA NA NA 0
Rtca 47.8737292060561 0.147442247493388 0.200397595484628 0.735748585889085 0.461883715639134 0.786821358687201 0
Rtcb 150.38787274731 0.201219450323584 0.117507443075862 1.71239748782277 0.0868234417179673 0.302736574219666 0
Rtel1 18.7106293373459 0.0714693608460552 0.359355769676662 0.19888190722626 0.842355122738526 0.960657282342938 0
Rtf1 24.2354042687608 0.149317429230277 0.305639777530767 0.488540563785897 0.625167000995022 0.879400295444711 0
Rtfdc1 46.8387017301173 0.126826951507495 0.206477018112642 0.614242459847544 0.539055119308951 0.832222244811889 0
Rtkn 5.3982840508531 0.645404786052821 0.661810150347146 0.975211374008513 0.329455421340835 0.677941355918992 0
Rtkn2 5.40100153958012 -0.319514060460521 0.737516924165056 -0.433229462255721 0.664848076956181 0.89992862846362 0
Rtl1 0 NA NA NA NA NA 0
Rtn1 1.98990877028405 0.680839891224687 1.24342790690479 0.547550756617221 0.584000409825897 NA 0
Rtn2 10.7917836666535 0.338668040946986 0.498044662189434 0.679995323026215 0.49650742230531 0.80290004947145 0
Rtn3 39.6372885145299 0.539224771150993 0.217044577076245 2.48439642406532 0.0129771253327949 0.0726368500825191 0
Rtn4 57.7391034214014 0.627252007635999 0.178722815798425 3.50963588411373 0.000448720712558032 0.00453595948681169 0
Rtn4ip1 8.06668334879616 -0.254192519916333 0.600189711208422 -0.423520288950874 0.671915698891663 0.902572984029747 0
Rtn4r 0.857040060082633 0.409610920203238 2.23491362913363 0.183278187963812 0.854579747991849 NA 0
Rtn4rl1 1.20456649297244 2.09082000321317 2.34592948310238 0.891254412493323 0.372792699288879 NA 0
Rtn4rl2 1.241219749282 0.167494561431714 1.62077271718718 0.103342411712357 0.917691216112331 NA 0
Rtp1 0 NA NA NA NA NA 0
Rtp2 0 NA NA NA NA NA 0
Rtp3 0.0577366236684357 0 5.26764854491342 0 1 NA 0
Rtp4 0.200592996292884 1.16237412668549 5.20140914412436 0.223472927139088 0.823167451381009 NA 0
Rttn 3.71625627241981 0.168552873748975 0.887818437467348 0.189850612057348 0.849426194367226 NA 0
Rubie 0 NA NA NA NA NA 0
Rufy1 8.04245637529969 0.402871983851604 0.581242479276343 0.693122058720118 0.488232955564355 0.798364877804417 0
Rufy2 2.02172149698177 0.265664747306917 1.24392121704645 0.213570396313126 0.830882087056055 NA 0
Rufy3 4.4392611502719 0.81952891291867 0.801678828312475 1.02226588002052 0.306655077438157 0.654948968526719 0
Rufy4 0.0495847813250606 0.64224021298066 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
Rundc1 2.35238768244429 0.680886329536084 1.14873884072784 0.592725087196214 0.553365149285575 NA 0
Rundc3a 10.8361762544178 0.470196042479906 0.512622372832479 0.917236678301518 0.359018630710299 0.70400032021256 0
Rundc3b 1.60229571469795 -0.30315061010614 1.54944094127301 -0.195651606996439 0.844882864263231 NA 0
Runx1 0.671009552519874 1.26518729329013 5.08906156930249 0.248609154371763 0.803663126626311 NA 0
Runx1t1 0.588409355768294 -0.31963109152778 3.34030926513798 -0.0956890713275248 0.92376752088586 NA 0
Runx2 0 NA NA NA NA NA 0
Runx3 1.30467949417017 -0.0457809371393088 1.61500875966043 -0.0283471757446904 0.977385254897872 NA 0
Rusc1 9.23518468005909 0.509038650811076 0.512397304121661 0.993445216663771 0.32049303545108 0.668730122490556 0
Rusc2 4.86231790392203 0.508017089788853 0.821255708763872 0.618585763688029 0.536189282769248 0.831301252017915 0
Ruvbl1 156.97186826715 -0.128839515777525 0.142636845259825 -0.903269527188666 0.366382865319642 0.711236739617733 0
Ruvbl2 286.268163152738 -0.424953827022181 0.103879359077508 -4.09083990116947 4.29813773970985e-05 0.000612350311104288 0
Rwdd1 106.815690773299 -0.25401206444116 0.191687695711921 -1.32513494670468 0.185126397052331 0.492629069046433 0
Rwdd2a 3.72833843797204 -1.16169475047909 1.05357067103564 -1.10262631868555 0.270189476039234 NA 0
Rwdd2b 6.57930378428574 -0.173019302223076 0.649540950853702 -0.266371661395134 0.789952987975199 0.947531201329248 0
Rwdd3 1.06316531401313 -0.319534522121794 1.85104225023956 -0.172624110595228 0.862946898891169 NA 0
Rwdd4a 22.8360520951569 -0.104743062060279 0.311125777451329 -0.336658257372018 0.736374534011101 0.93109987802081 0
Rxfp1 0 NA NA NA NA NA 0
Rxfp2 0 NA NA NA NA NA 0
Rxfp3 0 NA NA NA NA NA 0
Rxfp4 0 NA NA NA NA NA 0
Rxra 5.00177968273893 0.682475193360593 0.708072468050938 0.963849357452345 0.335121456863279 0.684120005365935 0
Rxrb 33.9856544400414 -0.147436742599424 0.256256525847541 -0.575348245715081 0.565055798547954 0.849399218637816 0
Rxrg 2.48422369042756 -0.466528244872608 1.09921326730168 -0.424420136428875 0.671259437922205 NA 0
Rybp 53.6651427339591 0.252163650378155 0.192666520986923 1.30880886355585 0.190599103783544 0.500988652719097 0
Ryk 36.2687281290842 0.625148294990397 0.229893487389752 2.71929536625171 0.00654211606637726 0.0426688228134677 0
Ryr1 0.958120629680854 -0.917920134522197 2.04833604874132 -0.448129658747279 0.654059624383647 NA 0
Ryr2 0 NA NA NA NA NA 0
Ryr3 0.152949744295926 0 5.2676485448754 0 1 NA 0
S100a1 5.30653054128071 0.575967950240837 0.770235429921762 0.747781688384994 0.454591849002002 0.780743733132465 0
S100a10 473.658231404125 -0.280954596074684 0.236005987322327 -1.19045537472305 0.233867459602675 0.563517582703263 0
S100a11 469.593689479444 1.26289191183884 0.171909812288752 7.3462468199174 2.03849796908581e-13 1.99860478302413e-11 1
S100a13 6.26944379314221 0.512101658592014 0.784814250174687 0.652513201025629 0.514070159634092 0.817034481875105 0
S100a14 0.727332380573452 -1.28124671642316 3.03151338162565 -0.422642606227287 0.672556036039427 NA 0
S100a16 4.8470404123955 -1.05628956593658 0.835499844954176 -1.2642606366905 0.20613649310507 0.52473925805678 0
S100a2 0.0529531242449267 0 5.26764854491342 0 1 NA 0
S100a3 2.97245581835187 0.175396222553762 1.00584693075 0.174376654331469 0.861569460373227 NA 0
S100a4 3.24363813562766 -1.03125176972586 1.02172257119588 -1.0093266007805 0.312818026802155 NA 0
S100a5 0 NA NA NA NA NA 0
S100a6 208.26259637679 -0.384668028910359 0.147114046630112 -2.61476070927155 0.00892899871695924 0.0538456417336206 0
S100a7a 0 NA NA NA NA NA 0
S100a8 0 NA NA NA NA NA 0
S100a9 0 NA NA NA NA NA 0
S100b 0 NA NA NA NA NA 0
S100g 0 NA NA NA NA NA 0
S100pbp 21.8946175170707 -0.141993883691635 0.324521574994303 -0.437548362367365 0.661713710610544 0.898619402504822 0
S100z 0.04516668528702 0.642240212980659 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
S1pr1 0.04516668528702 0.642240212980659 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
S1pr2 19.8482795809067 0.679858494420544 0.349918082904333 1.94290757647531 0.0520273263490191 0.210090859898297 0
S1pr3 0.323587590135864 -0.319735673036795 5.13429003640718 -0.0622745639162482 0.95034418420578 NA 0
S1pr4 0 NA NA NA NA NA 0
S1pr5 0 NA NA NA NA NA 0
Saa1 0 NA NA NA NA NA 0
Saa2 0.219627107816171 0 5.26764854489544 0 1 NA 0
Saa3 2.27669503160649 -0.627585907688287 1.37234929620497 -0.457307705424402 0.647449892068915 NA 0
Saa4 0 NA NA NA NA NA 0
Saal1 12.0431137626886 -0.40040256162015 0.46686580454047 -0.85763951380903 0.391091549036064 0.733316157043674 0
Sac3d1 26.1374298644047 -0.239322622341655 0.27828749418209 -0.859983388923186 0.38979819920077 0.731613828800457 0
Sacm1l 18.8098907204436 0.0620728171758246 0.342318326177492 0.181330686758616 0.856108020714518 0.964471150030599 0
Sacs 0.654521911487214 -0.31948259526232 3.15129823535377 -0.101381263023001 0.919247809773764 NA 0
Sae1 268.064456579409 -0.217141289485187 0.0965485308463929 -2.24903773865451 0.0245100951543295 0.118855104108844 0
Safb 77.4190099841117 0.187370192744524 0.167140456161337 1.12103435067605 0.262273240947144 0.601914777487051 0
Safb2 27.3933704690316 0.196966586089548 0.278887437322533 0.706258367105138 0.480027478967388 0.795766730710352 0
Sag 0 NA NA NA NA NA 0
Sall1 66.074786089736 -0.803045449771321 0.202386845536506 -3.96787374022522 7.25167334244531e-05 0.000966677741760472 0
Sall2 12.2833164966087 -0.32131842350613 0.402406386866941 -0.798492354974417 0.424584827877997 0.756745854797324 0
Sall3 0.54941101730722 3.12417779887133 5.16796536959562 0.604527618790097 0.545492912661837 NA 0
Sall4 155.88809986775 0.208197478567642 0.127232707957105 1.63635186195859 0.101765967762349 0.340015424718616 0
Samd1 73.6581163309804 0.0122830046518049 0.181412876560971 0.0677074576218227 0.946018512613637 0.985644745430562 0
Samd10 5.79848081860981 0.240172738776784 0.661091369905439 0.363297343922577 0.716382777245356 0.923270951435193 0
