baseMean log2FoldChange lfcSE stat pvalue padj NeuroD1_motif
Rnf208 7.53741873523682 0.111923396449892 0.329173101330844 0.329347949207194 0.741892705556655 NA 0
Rnf214 8.00292502904639 0.00759045768168004 0.32870884196457 0.025952641049967 0.979295112680436 NA 0
Rnf215 2.32105481057047 0.116757691204378 0.277880338086124 0.382541380472566 0.702059841358245 NA 0
Rnf216 14.099818022169 -0.0260386829568983 0.302834325141351 -0.0838587291363335 0.933168753309028 NA 0
Rnf217 1.41256405768062 0.0436865871265878 0.223204229653185 0.265689608716809 0.79047826688367 NA 0
Rnf219 2.53737963063125 -0.0803152413813337 0.284626587663195 -0.288550358131871 0.772925488633473 NA 0
Rnf220 57.0737696190039 -0.129695260637882 0.18246396969799 -0.709678122181112 0.477903762042643 NA 0
Rnf222 0 NA NA NA NA NA 0
Rnf223 0.199403001167539 0.0128425884999855 0.0814698739956327 0.157636042258687 0.874743601019917 NA 0
Rnf224 0 NA NA NA NA NA 0
Rnf225 1.04468862530107 0.095076918775146 0.201550451093459 0.467327338576715 0.640265699784748 NA 0
Rnf24 1.62628880875535 0.0349541668616407 0.243476243714869 0.144271426503098 0.885286140578441 NA 0
Rnf25 37.3403288510769 -0.245859173595085 0.213711385928576 -1.15000379715415 0.250142307334202 NA 0
Rnf26 19.4369399966475 0.296419970999313 0.279382553177604 1.07252166866076 0.283485786656853 NA 0
Rnf31 13.098004788275 0.00388266640313787 0.30768643128953 0.0135451964175345 0.98919282737597 NA 0
Rnf32 1.52546017803234 -0.0737803341594944 0.237794238488605 -0.270538476798401 0.786746019900485 NA 0
Rnf34 35.451064199535 0.054639834349842 0.212333423952814 0.251181925918649 0.801673457734183 NA 0
Rnf38 9.31845897437815 0.00950446019156123 0.326407634441709 0.0409546881483864 0.967332019149527 NA 0
Rnf39 1.02364525100654 -0.0133833758031625 0.194305281896573 -0.0670602597503224 0.946533730769575 NA 0
Rnf4 99.8033406769066 0.0504657210728457 0.138527818958491 0.362263397493437 0.717155207758707 0.843548626710556 0
Rnf40 28.6353487975768 0.0333333589022106 0.241847095805403 0.142931855120744 0.886344000110707 NA 0
Rnf41 9.05873471052317 -0.0724090323826239 0.326420182099772 -0.220383941134753 0.825572151096983 NA 0
Rnf43 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Rnf44 115.556278872826 0.0627461949001029 0.142995715722675 0.443394798546353 0.657480197511188 0.805698276718912 0
Rnf5 52.6469282701836 -0.0529807496796008 0.179434562831028 -0.299605081073251 0.764478407992965 NA 0
Rnf6 11.6054306972486 0.134655006443772 0.315349522572984 0.432668986839995 0.665255263533538 NA 0
Rnf7 194.58719825458 -0.0517501200855181 0.152663231487933 -0.341686846348203 0.732586572069773 0.85134000707569 0
Rnf8 19.4743435896857 0.00772854987535926 0.27372626135081 0.0283521895387336 0.977381256076273 NA 0
Rnf8-cmtr1 0 NA NA NA NA NA 0
Rnft1 8.0127965409121 0.0300649804576088 0.327995084378515 0.0839583977185969 0.933089508744183 NA 0
Rnft2 0.935568077912639 0.0458361254721256 0.194496892166714 0.243841746684036 0.807353386813491 NA 0
Rngtt 12.6078323092601 -0.248072275534839 0.308373328685433 -0.800263603999644 0.423558085567341 NA 0
Rnh1 53.7553331066925 0.173690238602419 0.194563041253514 0.888212921955116 0.374426229214155 NA 0
Rnls 1.07951117607296 0.0451035441055012 0.205224754134417 0.252358225809481 0.800764186340097 NA 0
Rnmt 31.9221607895647 -0.0709877085749484 0.223035274666586 -0.322857535009459 0.746803137593631 NA 0
Rnmtl1 11.9455675677262 -0.229675164159338 0.313059340736729 -0.732145158882901 0.464079973041203 NA 0
Rnpc3 10.5013467824436 -0.0755140374084321 0.32106783354387 -0.233725835595012 0.815197829294181 NA 0
Rnpep 36.1071810315695 0.594790263573227 0.233229148794667 2.56801072449542 0.0102283991553485 NA 0
Rnpepl1 12.6140891734573 0.383484221284874 0.313980238316419 1.23915321144748 0.21528876414989 NA 0
Rnps1 265.208887566036 -0.276785485044826 0.117075463033551 -2.36421428035035 0.0180683585028822 0.0996782305512161 0
Rnu11 0 NA NA NA NA NA 0
Rnu12 0.211818731777097 0 0.0814698739956327 0 1 NA 0
Rnu6 0 NA NA NA NA NA 0
Rnu7 0 NA NA NA NA NA 0
Rnu73b 0 NA NA NA NA NA 0
Robo1 8.01662430230994 -0.166867666304248 0.329897344505657 -0.524122618825793 0.600193257379425 NA 0
Robo2 0.0943583168352603 0 0.0814698739956327 0 1 NA 0
Robo3 0 NA NA NA NA NA 0
Robo4 1.57010111745763 0.0299142643674004 0.237982881695364 0.102107300355685 0.918671506457909 NA 0
Rock1 15.8117245612184 0.197012311955385 0.299738882871688 0.680896825398926 0.495936776977879 NA 0
Rock2 19.4188957537595 0.359872237396343 0.288661399268395 1.29208537522416 0.196327579998939 NA 0
Rogdi 24.6349738105378 -0.0780135123771415 0.24982324971666 -0.316944471135383 0.751285737134524 NA 0
Rom1 1.46648245096224 0.0849751880945171 0.23280946839117 0.37044892759156 0.711048023749413 NA 0
Romo1 163.45697971101 -0.138935962025772 0.192523790431642 -0.722317753856665 0.470099139995681 0.663143653758166 0
Ropn1 0 NA NA NA NA NA 0
Ropn1l 0 NA NA NA NA NA 0
Ror1 2.0511177262913 0.0447725762620547 0.241122907327292 0.387492839820783 0.69839138471425 NA 0
Ror2 8.27087756149426 -0.0946999540336459 0.328825852369554 -0.288548157730066 0.772927172711574 NA 0
Rora 0.715831076376953 -0.0489018402585913 0.150081279012058 -0.273594051031583 0.784396606215811 NA 0
Rorb 0 NA NA NA NA NA 0
Rorc 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Ros1 0 NA NA NA NA NA 0
Rp1 0 NA NA NA NA NA 0
Rp1l1 0 NA NA NA NA NA 0
Rp2h 9.81969008611255 0.208286630966922 0.324462539353177 0.659336602675887 0.509679642901873 NA 0
Rp9 27.6596296854836 -0.31177447997655 0.248210041424922 -1.25775421502306 0.208480658575246 NA 0
Rpa1 142.918865728832 -0.167329331168689 0.121856172604713 -1.3734240322287 0.169620562926711 0.364279182899043 0
Rpa2 99.9510376013491 -0.204684916346539 0.140379264688141 -1.45820283366018 0.144784642980533 0.331112663937758 0
Rpa3 89.3556598069013 -0.0364694199557484 0.172688798538875 -0.217150107463464 0.828091365367725 0.909740656105078 0
Rpain 13.6632214694872 -0.285556694632453 0.307168493727612 -0.915620471367217 0.35986599038318 NA 0
Rpap1 41.6818633011143 0.0268944758159887 0.209248531959556 0.130168323318663 0.896433255646839 NA 0
Rpap2 20.7577415722445 -0.331416738744585 0.262475300127581 -1.25303467761435 0.210193086773395 NA 0
Rpap3 34.2501626093498 -0.251467233991016 0.22000023012814 -1.14212431950913 0.253402347963649 NA 0
Rpe 35.0496184432771 0.0676542374364393 0.221443098498661 0.307864663435454 0.758185315164317 NA 0
Rpe65 0 NA NA NA NA NA 0
Rpf1 95.5898731153998 -0.328138806146368 0.197673568445241 -1.65767396956503 0.0973832905784034 0.264428160346703 0
Rpf2 98.076813073841 -0.53048147390663 0.225967934520752 -2.33720300836087 0.0194286308291097 0.104166641848212 0
Rpgr 5.55938737214378 -0.101685185053602 0.328827147376948 -0.304561726214301 0.760699973929983 NA 0
Rpgrip1 3.48964944741808 0.13819399693197 0.305233643864351 0.421007191774066 0.673749830305282 NA 0
Rpgrip1l 2.64630355178845 0.0200890498780931 0.289363579449728 0.0676106173357739 0.946095603329784 NA 0
Rph3a 0 NA NA NA NA NA 0
Rph3al 1.25227509746047 0.0352742643038459 0.220831591103246 0.15819429006023 0.874303702973474 NA 0
Rpia 7.35282154385827 -0.140216125730762 0.329770848404667 -0.425482497870752 0.670484977712947 NA 0
Rpl10 3068.57926736165 0.0961395940027995 0.130360569763815 0.737226031571891 0.460984905506758 0.655269731582403 0
Rpl10a 2648.392802338 -0.0954865912980928 0.137428670150058 -0.694710813192239 0.487236550147153 0.675148287410112 0
Rpl10l 79.322473262279 -0.849883985255417 0.165338007408521 -5.11168838288432 3.19292204924058e-07 NA 0
Rpl11 4384.36968882328 -0.289028392345199 0.193620151339088 -1.49078839279639 0.136017060137863 0.319866314714478 0
Rpl12 5975.46165582102 -0.00635382593580317 0.182550662308591 -0.0348406097074565 0.972206838411154 0.990223025533393 0
Rpl13 4227.79827607877 -0.0502515699715588 0.106219528638082 -0.473140250460161 0.636113122100832 0.787973182969645 0
Rpl13a 3787.84035955906 0.0346869740363974 0.173559833435691 0.199369697995154 0.84197356214918 0.916047482572861 0
Rpl14 2570.00638133082 -0.217534282926961 0.148215917440054 -1.46715086368706 0.142335020149696 0.327995961845947 0
Rpl14-ps1 8.91545843553194 0.0162002258711229 0.326633739581627 0.0439493218640584 0.964944800093726 NA 0
Rpl15 1212.31966649246 0.0845205632483129 0.118555304283798 0.712174278015747 0.476356862905804 0.667529352740523 0
Rpl17 3123.17014641704 -0.12971028310874 0.213121320831622 -0.606849343518621 0.543950898338354 0.722594547349688 0
Rpl18 3473.48420258379 -0.0339854612164634 0.11069068918503 -0.307139425569218 0.758737249767205 0.868131132347365 0
Rpl18a 2105.78296680917 -0.330391670574382 0.155166775372569 -2.12912185444007 0.0332441800756526 0.136190172743964 0
Rpl19 6014.50987197501 -0.162032380462122 0.163633026325965 -0.989105513343293 0.3226115204192 0.537927523934935 0
Rpl21 877.394237732063 -0.360623152986804 0.180352768506671 -1.99787849904303 0.0457298341877635 0.165924386148266 0
Rpl22 364.953594008535 -0.0778028530888773 0.149709975701744 -0.520548738196093 0.602681167368962 0.762471314898158 0
Rpl22l1 445.025258742046 0.561649730049552 0.272661788617748 2.02509081629835 0.0428580397505179 0.157350141174496 0
Rpl23 1595.83803341639 -0.352619478185643 0.170327486698416 -2.06957177153792 0.0384924638029276 0.147223753308105 0
Rpl23a 5751.07134933087 -0.0148878873629699 0.130113973765689 -0.11447899173536 0.908858099070629 0.947818284624605 0
Rpl24 2524.05787694687 -0.151908036040624 0.136425442859959 -1.11323436142859 0.265607788641967 0.474322452881683 0
Rpl26 4770.78336886253 -0.0855165063625768 0.16952084078627 -0.503952435708236 0.614294801676239 0.770594662457767 0
Rpl27 1951.91888200985 -0.148037788843056 0.165032793068971 -0.896359632512323 0.370060719669728 0.580537186881603 0
Rpl27a 2211.09670460068 -0.0918396556023987 0.183067159228163 -0.501200569820072 0.616229973320014 0.772013735055505 0
Rpl28 4174.6746804704 -0.218828300662133 0.12505227806134 -1.7498644557833 0.0801417052849179 0.23882325581831 0
Rpl29 1103.71020923481 0.0433796964678211 0.102743162451384 0.422149160061382 0.672916147380569 0.815189847112461 0
Rpl3 2834.77607340257 -0.0993798494391955 0.100376435943091 -0.990169324136018 0.322091363588398 0.537664323470396 0
Rpl30 2377.71288035783 -0.397980900095265 0.178580087977368 -2.22728876213728 0.0259279811077993 0.119866429794312 0
Rpl31 1997.89781517008 -0.0158868678005218 0.137592659971111 -0.115751146878273 0.907849769303169 0.947697893914395 0
Rpl31-ps12 9.99864169083752 0.135207362549183 0.323670225556782 0.39336992097835 0.694046282282542 NA 0
Rpl32 5214.71660653151 -0.132003271123901 0.180810443795841 -0.729133916936227 0.465919749371448 0.661650629729405 0
Rpl34 2861.13076837554 0.00332037067140012 0.184374914442973 0.0178124507756344 0.985788472053691 0.997251391792003 0
Rpl34-ps1 0 NA NA NA NA NA 0
Rpl35 6093.62687373627 -0.287166187931426 0.235825744388778 -1.21118049122428 0.225826237897156 0.430868298615854 0
Rpl35a 2943.52941197973 -0.12935150091081 0.177841850261864 -0.726274860835088 0.467670287397452 0.662195356566151 0
Rpl36 5097.5776824218 -0.10844189019277 0.15808359008152 -0.685500945393005 0.493027864270181 0.680607767978557 0
Rpl36a 2779.07939952208 -0.272216085200815 0.157332208574573 -1.72939768932915 0.083737943290628 0.244620291030102 0
Rpl36al 1416.37035679681 -0.248782762068443 0.162978921503824 -1.52511513581308 0.127230382625447 0.309017819666388 0
Rpl37 1475.51208699186 -0.126750608295015 0.1645183985245 -0.770031301756341 0.441281325035559 0.637212775956031 0
Rpl37a 3363.61056705229 0.0251227565093558 0.142104500787636 0.176662378817269 0.859773593358771 0.924439505735706 0
Rpl37rt 51.0660201670443 0.0923770001482768 0.194198741672959 0.468281827315394 0.63958306233473 NA 0
Rpl38 3488.22015386929 0.11459318173412 0.140771758291698 0.813612183293201 0.415867156167347 0.612248868801928 0
Rpl39 3161.81131386239 0.203468671133466 0.153513436787607 1.32450661369687 0.185334848031792 0.379361261350593 0
Rpl39l 101.590835495655 0.192555301372578 0.174561949363427 1.09365455337326 0.274106513380819 0.484254840306113 0
Rpl3l 0.529985803150983 -0.00239807294694668 0.0911585710475817 -0.0306174564944781 0.975574620406682 NA 0
Rpl4 3341.49245547648 -0.191168793983173 0.0846703924045005 -2.25781163215118 0.0239574057078622 0.11463652711007 0
Rpl41 10373.6831125685 0.0278103099511628 0.166302794890486 0.167024956050777 0.86735041265465 0.928413362357686 0
Rpl5 1807.52596377265 -0.146646336506545 0.156170055619654 -0.938476134892974 0.347999775789375 0.561473519281288 0
Rpl6 3064.17087748181 -0.138621516014866 0.113012359742604 -1.2265743092311 0.219982630069283 0.423416631676805 0
Rpl7 5728.8813767738 -0.208744925940572 0.129108414172342 -1.61647094221506 0.105992530967225 0.277902678366363 0
Rpl7a 5344.65091457018 -0.214035052838299 0.153558158522235 -1.39309536439263 0.163590954727427 0.35681675093087 0
Rpl7l1 147.445117967488 -0.169344395107111 0.120688555919362 -1.40408842036605 0.160292521358841 0.353494378658605 0
Rpl8 5265.53518440654 -0.212362639897375 0.112774390058182 -1.88290156978479 0.0597137084626723 0.197361121065937 0
Rpl9 4143.04804970144 0.141393430298533 0.160515915745648 0.879692573063588 0.379025873842647 0.58322804204521 0
Rplp0 4852.19618258974 -0.198768558696166 0.109062480129049 -1.82239853990451 0.0683945359754158 0.215952109335143 0
Rplp1 10448.3766285007 -0.300183176304264 0.149197858089687 -2.01155625253756 0.044266734906086 0.16100939853096 0
Rplp2 6495.0051046855 -0.242645060208785 0.138512931882143 -1.75126643040951 0.0799000273239099 0.23882325581831 0
Rplp2-ps1 2.55671227043053 0.0673062161046937 0.149423438818965 0.396881648085313 0.691454737884552 NA 0
Rpn1 70.5356117062299 -0.158785835281053 0.165833821394167 -0.957336051167079 0.338397664496912 NA 0
Rpn2 101.610664923133 -0.085206981985418 0.153126856793388 -0.554440142761197 0.579277659790187 0.746320863691323 0
Rpp14 25.3216591651706 -0.0188224118944705 0.244364569848559 -0.0851538728596209 0.932139061448718 NA 0
Rpp21 47.7077616010992 0.130953091733997 0.191534897952592 0.669815050198437 0.502975698236189 NA 0
Rpp25 53.1106534937405 -0.333097518628873 0.18817863609067 -1.76674484720798 0.0772709690227106 NA 0
Rpp25l 33.3500212222684 -0.0905900821406111 0.223039933283933 -0.407468266775298 0.683664096424443 NA 0
Rpp30 43.2231213482187 0.00995811885445595 0.205594481018524 0.041397204400924 0.966979241453376 NA 0
Rpp38 10.3025301510282 -0.193999721929223 0.32231571270978 -0.586371365615647 0.557625982413925 NA 0
Rpp40 13.648962507336 -0.266848170110927 0.303802176415148 -0.870233673301272 0.384172717331663 NA 0
Rpph1 50.4760925221929 0.342569778908094 0.299235154036851 1.10701473919618 0.268287555865515 NA 0
Rprd1a 13.4850997237743 0.446200187717489 0.303202952404562 1.438951377919 0.150164299206021 NA 0
Rprd1b 15.60060101565 0.100943014660899 0.296579127289582 0.350697718468529 0.725815137380575 NA 0
Rprd2 14.6399566376057 0.0322446535960771 0.302774137296107 0.116022190516185 0.907634955071094 NA 0
Rprl1 0.10709163931169 0 0.0814698739956327 0 1 NA 0
Rprl2 0.115473247336871 0 0.0814698739956327 0 1 NA 0
Rprl3 18.7439344752892 0.854141064982027 0.321860097205854 2.49643672418694 0.0125448047688586 NA 0
Rprm 1.36329687859982 -0.0164717566447297 0.226585843630236 -0.0762279873586168 0.939237716770221 NA 0
Rprml 0.0509043972398326 0 0.0814698739956327 0 1 NA 0
Rps10 4028.36147628769 -0.155896059802913 0.158509603645413 -0.982978869879012 0.325617838326484 0.541116318114784 0
Rps11 5111.05984867526 -0.00353744680006835 0.13384418797827 -0.0265524670333358 0.978816685689842 0.993545801343178 0
Rps12 11882.6388053432 -0.124998842087418 0.216924608319172 -0.574316051435855 0.565753949121912 0.73518289010238 0
Rps13 3352.9394352858 -0.0899815265765613 0.156529700231727 -0.574604089551666 0.565559085629076 0.73518289010238 0
Rps14 4184.95719897395 0.130357218078304 0.16983840787271 0.766463351841771 0.443400650009884 0.63884132486861 0
Rps15 4635.68661677627 -0.219721842131133 0.154990748801509 -1.41684275425921 0.156528906500352 0.347737870129525 0
Rps15a 183.450112643638 -0.0601234761029367 0.160981018739493 -0.374877004010437 0.707751942134379 0.841589649140559 0
Rps15a-ps4 7.16614639576043 0.336248129192941 0.328502655322508 0.95740391899023 0.33836342115875 NA 0
Rps15a-ps6 70.136577551713 0.253114237462891 0.233964558194975 1.07687337407754 0.281536839696218 NA 0
Rps16 4422.21315213384 -0.0975168662929228 0.165557132474185 -0.588666948444656 0.556084713740941 0.729466916305668 0
Rps17 5714.65231963255 -0.0560579974037217 0.175010799214546 -0.319994336568955 0.748972623783748 0.861608816817893 0
Rps18 7193.5510326977 0.0144159155784507 0.141818472000443 0.101480277890529 0.919169212692692 0.955215064170837 0
Rps19 3572.0979627387 0.148172808797179 0.147502848680738 1.00389559318294 0.315428940905938 0.531324118393202 0
Rps19-ps3 4.8302586138052 0.0273141165191993 0.32388716927231 0.0739020989684144 0.941088285682998 NA 0
Rps19bp1 71.1970326798345 -0.134532464169673 0.161770801951374 -0.832961481340461 0.404866453395393 NA 0
Rps2 4575.04287634266 -0.096188886495908 0.0875053508965805 -1.09924929906136 0.271659340614882 0.481651686347054 0
Rps20 5611.08882000672 0.0153765815148552 0.118291608841765 0.129855205546048 0.896680984918658 0.941031953809085 0
Rps21 4795.94542809299 0.0305083302959914 0.17290092311612 0.176021660531981 0.860276925485855 0.924439505735706 0
Rps23 5969.17553055527 0.0353688328862269 0.142819941522263 0.247434894418516 0.804571671729402 0.89591852004987 0
Rps24 4022.55099996955 -0.273133397561734 0.277891305312637 -0.96975281621847 0.332169716965122 0.546496518820667 0
Rps25 3054.24500313287 -0.0310352319476319 0.18006666496977 -0.172251470306728 0.863239835087779 0.926194439772163 0
Rps26 6436.55775835586 -0.377547992005882 0.20566235104275 -1.83467864616938 0.0665533180738903 0.211942326226724 0
Rps27 4988.11773896441 0.00731630066259042 0.149393681109123 0.0488449075700105 0.961042893797922 0.983824562866444 0
Rps27a 3583.31116036346 0.109992434453439 0.157159951362715 0.69903948471655 0.484527355407263 0.6739646380469 0
Rps27l 1114.80271347513 0.173218938107208 0.190452090860846 0.908177544995126 0.363784425852203 0.577386190336544 0
Rps27rt 0 NA NA NA NA NA 0
Rps28 7154.38247068977 -0.0208430783938984 0.129170353061384 -0.161395520318542 0.871781894689882 0.929399663591799 0
Rps29 6365.65757725394 -0.207213727475237 0.0973714317366778 -2.12803411389699 0.0333342552535495 0.136190172743964 0
Rps3 2006.23898710135 -0.136092812826768 0.152814721848767 -0.890122134515232 0.373400308924043 0.580537186881603 0
Rps3a1 3650.26457905988 -0.263152267297524 0.180183405133241 -1.45889742889623 0.144593340908251 0.331112663937758 0
Rps4l 736.547741999111 -0.209754022988705 0.0956310449266803 -2.19349762396777 0.0282715455911384 0.125889899579702 0
Rps4x 2845.11191734445 -0.170988398803586 0.0971829302589555 -1.75945544456571 0.0785001816867948 0.236296692947674 0
Rps5 3773.96147437647 -0.0241859041282485 0.122327985491487 -0.197822852361352 0.8431836658919 0.916691985482476 0
Rps6 2487.56480376159 -0.184704965413891 0.182272956893656 -1.01201857312679 0.311529173056631 0.528190515778941 0
Rps6ka1 102.06647583511 -0.0889045333738389 0.142378830597894 -0.623305731922072 0.533083631830097 0.715924081118429 0
Rps6ka2 15.3754227245823 0.252545325494027 0.300550576962431 0.860294109601102 0.389626939062122 NA 0
Rps6ka3 4.73261788079746 0.0568168262718787 0.321630438225239 0.204364274241797 0.838068846032498 NA 0
Rps6ka4 3.72838368352535 -0.0904718653784545 0.31333619850485 -0.29366728228865 0.769012157419528 NA 0
Rps6ka5 2.98276024819303 0.0188984728634767 0.297577870299574 0.0701096883692343 0.944106355476247 NA 0
Rps6ka6 44.2159793969987 -0.113933198314535 0.206460251942349 -0.550074009146648 0.582268612645743 NA 0
Rps6kb1 14.4505906895765 0.0270366259834368 0.303068473636626 0.0977204978528293 0.922154238524405 NA 0
Rps6kb2 8.64448860550936 0.090836890397442 0.326440209948155 0.270547578947466 0.786739018414369 NA 0
Rps6kc1 10.773842055144 -0.0696615446827422 0.321062740286766 -0.214356302558705 0.830269215138651 NA 0
Rps6kl1 6.19449945252337 0.402570924054523 0.32974638873604 1.13806072879237 0.255095124949999 NA 0
Rps7 2742.48411789001 -0.106882053800075 0.138841747778005 -0.769617303950964 0.441526937412228 0.637212775956031 0
Rps8 5118.83263678938 0.0722165483644577 0.134838446569524 0.535212453988059 0.592502955424352 0.75474196210278 0
Rps9 5206.64690225696 -0.164982764969706 0.137150720237927 -1.20253686808835 0.229155590832756 0.43433337009674 0
Rpsa 3014.54298520599 -0.202228091138019 0.189773880378528 -1.06388309665431 0.287381661313374 0.500556790362731 0
Rptn 0 NA NA NA NA NA 0
Rptor 15.1644103473052 0.00194399243685208 0.300019329285622 0.0137123882094215 0.989059440015211 NA 0
Rptoros 0 NA NA NA NA NA 0
Rpusd1 12.2200139332211 -0.14340171390688 0.313377628772889 -0.458606380833181 0.646516853654672 NA 0
Rpusd2 5.50828137978241 -0.0962126963446275 0.328127102617677 -0.294735364934107 0.768196045261206 NA 0
Rpusd3 13.3062142655582 0.00629681019174535 0.302888910288668 0.0116123574311952 0.990734887520124 NA 0
Rpusd4 31.4167841644764 -0.290155184844788 0.233958189647664 -1.24144188730171 0.214442553385492 NA 0
Rqcd1 96.709335297329 -0.033221208903935 0.143838519738508 -0.229484080506674 0.818492692426532 0.905668894053093 0
Rrad 2.71145824339872 0.0861548019729928 0.285476380715728 0.381729858749225 0.702661750173402 NA 0
Rraga 57.750551660167 0.273768905794021 0.17428734438731 1.55960239573894 0.118853870020959 NA 0
Rragb 21.0044714431468 -0.456284781350361 0.264299418655256 -1.71523209303071 0.0863026830745802 NA 0
Rragc 20.5872272041954 -0.075416293347331 0.268971192352173 -0.279865732017 0.779580518910719 NA 0
Rragd 16.6189279053889 -0.330831061366016 0.301074084903197 -1.13080515195406 0.258137111039116 NA 0
Rras 29.0350787639493 0.224905827596299 0.243405571827796 0.929136687017521 0.352818253796654 NA 0
Rras2 44.9758009091838 0.137186737575893 0.200812055020889 0.684525392891404 0.493643460380959 NA 0
Rrbp1 68.0347958650444 -0.136645124888757 0.180116523676774 -0.757261674366695 0.448893107163688 NA 0
Rreb1 9.10654802270382 0.157739973790437 0.327105557996056 0.508735799041206 0.610937425795253 NA 0
Rrh 0 NA NA NA NA NA 0
Rrm1 117.114517388521 -0.163092846401874 0.132455552071288 -1.2308647736873 0.218373444530475 0.421961187087532 0
Rrm2 221.991888358199 -0.0965510260556774 0.0994505174642969 -0.971719299490876 0.331190212812791 0.546095862015757 0
Rrm2b 1.86860793122166 0.138271620625857 0.255640675601088 0.5946004846205 0.552110556059555 NA 0
Rrn3 122.26803542273 -0.449209960453289 0.132209918207446 -3.3960852452296 0.000683570670072258 0.0109077298321208 0
Rrnad1 4.49104182981042 -0.0482067119804376 0.322594731925883 -0.149371319114757 0.881260641844586 NA 0
Rrp1 160.593010893998 -0.323326651547052 0.139164415498486 -2.32354221282541 0.0201500426943173 0.104921625818831 0
Rrp12 52.378114070938 -0.15850204538741 0.190655851924054 -0.830197683968726 0.406427024491409 NA 0
Rrp15 162.454943047429 -0.254770347233118 0.141613643913459 -1.79914520043425 0.071995715222204 0.224457229810401 0
Rrp1b 51.7587783179996 -0.183613370354263 0.188464773116515 -0.973890448784834 0.330110936612932 NA 0
Rrp36 42.891776769904 -0.280505701651773 0.202827321224093 -1.38267938312438 0.166763196241856 NA 0
Rrp7a 97.3725499288014 -0.313305427042632 0.15378721331052 -2.03716888438483 0.041633120818975 0.155235053505927 0
Rrp8 29.9121807749943 -0.106413766758742 0.234975142264232 -0.452051953925513 0.651231555073322 NA 0
Rrp9 156.339868728224 -0.343841789614819 0.116058169918272 -2.96140377256447 0.00306240172103135 0.0317106791509312 0
Rrs1 78.9752322428651 -0.031732827770014 0.158206978478613 -0.20074496522336 0.840897998161443 NA 0
Rs1 0 NA NA NA NA NA 0
Rsad1 1.38619283528807 0.0845739061552054 0.227627829852939 0.362437814465089 0.717024885735814 NA 0
Rsad2 0 NA NA NA NA NA 0
Rsbn1 3.26677979179578 0.013507031164301 0.305683713436343 0.0412308544589776 0.967111856278543 NA 0
Rsbn1l 7.64565563453773 -0.0602718499839322 0.329308988303457 -0.18290339045354 0.85487382257833 NA 0
Rsc1a1 4.77354745108002 -0.137837341756354 0.299313391259432 -0.454082649730494 0.649769340648162 NA 0
Rsf1 7.85028533422145 -0.103056480637281 0.32926481622409 -0.314718283763763 0.752975560752472 NA 0
Rsf1os1 0 NA NA NA NA NA 0
Rsg1 1.26567745532311 -0.0159882912768796 0.2207144303729 -0.0748970698795915 0.940296607908231 NA 0
Rsl1 1.3340544152045 -0.0186462372604374 0.22380530718278 -0.0813802811840438 0.935139530425668 NA 0
Rsl1d1 344.248533825522 -0.306184591343672 0.129388999670226 -2.36612258875332 0.0179754912617799 0.0995359292256769 0
Rsl24d1 225.838958740299 -0.231355821511527 0.114624430979092 -2.01868736700554 0.0435197238493599 0.159072094070074 0
Rslcan18 0.597611407000427 -0.00392105157975428 0.120402158778088 -0.0219337821613081 0.982500776983928 NA 0
Rsph1 11.6594825045347 -0.654253019057241 0.323045503304796 -2.02050304697723 0.0433312344088515 NA 0
Rsph14 0 NA NA NA NA NA 0
Rsph3a 1.73455692398919 -0.0151285533934027 0.245645934443245 -0.063572852506769 0.949310348564471 NA 0
Rsph3b 5.36391469625001 0.118934082019929 0.327286102345908 0.371843831487687 0.710009127053039 NA 0
Rsph4a 0.641364038712569 0 0.134759343887319 0 1 NA 0
Rsph6a 0 NA NA NA NA NA 0
Rsph9 0.220856272828606 0.0277168844148227 0.0814698739956327 0.335748553839897 0.73706048831242 NA 0
Rspo1 2.70173769563725 0.138886945666125 0.28675149106664 0.572888226278742 0.566720376908953 NA 0
Rspo2 0 NA NA NA NA NA 0
Rspo3 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Rspo4 0 NA NA NA NA NA 0
Rspry1 10.347577356992 0.0566550544169866 0.320786769597384 0.178242919819297 0.858532204227243 NA 0
Rsrc1 12.1791130246839 0.116516076405674 0.312021812068258 0.372993562696636 0.709153235036199 NA 0
Rsrc2 50.9376388895408 -0.176138161756474 0.207374213336856 -0.849635987609252 0.395527497439362 NA 0
Rsrp1 13.7670926999963 0.31796725303114 0.302613195275962 1.03460578783147 0.300853049918957 NA 0
Rsu1 49.6305498475194 -0.0424030223084878 0.20161490820843 -0.203833162518622 0.838483876898444 NA 0
Rtbdn 0 NA NA NA NA NA 0
Rtca 47.8737292060561 -0.101969588292408 0.192862342851509 -0.528412081199218 0.597213354123904 NA 0
Rtcb 150.38787274731 -0.123828468705679 0.122298364469832 -1.01150335205565 0.31177557758209 0.528190515778941 0
Rtel1 18.7106293373459 -0.0911850319753359 0.276654475373762 -0.329714790771172 0.741615476736835 NA 0
Rtf1 24.2354042687608 -0.0625321692468602 0.256598628741587 -0.241893498676907 0.808862687871681 NA 0
Rtfdc1 46.8387017301173 -0.132679425348165 0.195730689926726 -0.677274186902061 0.498232005511002 NA 0
Rtkn 5.3982840508531 0.0632612642306298 0.323302511081423 0.270714907999579 0.786610309901558 NA 0
